EntityName,EntityTypeName,lat,lon
Lægen ved Amagerbro                                         ,General Practitoner,55.6627685209469,12.6018897842888
Amagerbro Apotek                                            ,Pharmacy,55.662829641438,12.6037875482787
AmagerCentrets Læger                                        ,General Practitoner,55.6628296399456,12.6037875990446
Amagerbroklinikken                                          ,General Practitoner,55.6614978453283,12.6039344870907
alles Lægehus Tårnby                                        ,General Practitoner,55.6307949056538,12.60115421336
Lægen Amagerbrogade 100 APS                                 ,General Practitoner,55.659496540325,12.6059057972915
Lægehuset √Üblegården                                        ,General Practitoner,55.6255947645495,12.6037267956487
Peter Elmegaard                                             ,General Practitoner,55.6325781990723,12.6056823802507
Lægerne Amagerbrogade 148                                   ,General Practitoner,55.6561881193433,12.6092520470081
Amager Specialistpraksis                                    ,General Practitoner,55.6547284415007,12.6091731972415
Lægepraksis Amagerbrogade 150 v/læge Andrzej Bohn-Jespersen ,General Practitoner,55.6557179724513,12.6093422464935
Sønderbro Apotek                                            ,Pharmacy,55.6547314223942,12.6101986856398
Læge Klaus Kjærulf Ruhnau                                   ,General Practitoner,55.6517551611039,12.610638854646
Læge Trine Jeppesen                                         ,General Practitoner,55.6529844757828,12.6110744769329
Læge Maria Eiholm Frederiksen                               ,General Practitoner,55.6581745912211,12.6118356699751
Læge Jacoba Egholm Hansen                                   ,General Practitoner,55.6581745894217,12.611835731045
Læge Tønnes Puntervold                                      ,General Practitoner,55.6584425806627,12.6121886576142
Lægerne Ingolfs All√©                                        ,General Practitoner,55.6503460481052,12.6120726899817
Klaus Jacobsen                                              ,General Practitoner,55.6503460480351,12.6120726923605
Airport Doctor Denmark                                      ,General Practitoner,55.6472788438455,12.6136330856338
Din Familielæge - alment praktiserende læge ApS             ,General Practitoner,55.6471356162632,12.6137179897863
Shabana Shah                                                ,General Practitoner,55.6484998619231,12.6138526848211
"Lægerne Sundbyvester Pl. 3, 1. th                           ",General Practitoner,55.6460318794205,12.6137811237384
Familielægen Amagerbrogade                                  ,General Practitoner,55.6457670488606,12.6142939999225
Læge Thomas Alber                                           ,General Practitoner,55.6460013275215,12.6147774978289
Lægerne Lergravsvej                                         ,General Practitoner,55.6625007756098,12.6163107530556
Lægepraksis Lergravsvej - Anna Somogyi                      ,General Practitoner,55.6625007744164,12.6163107935088
WEMA Health                                                 ,General Practitoner,55.6683858210458,12.6183590428361
Kløvermarkens Læger                                         ,General Practitoner,55.6669480562619,12.6200021387727
Lægehuset Amager                                            ,General Practitoner,55.654904837295,12.620425265444
Kastrup sundhedshus                                         ,General Practitoner,55.6375269734386,12.6188891246749
Tårnby Apotek                                               ,Pharmacy,55.6327140275746,12.6222635306873
Lægerne Tårnby Sundhedshus                                  ,General Practitoner,55.632714024107,12.6222636479911
Lægerne Kamillevej                                          ,General Practitoner,55.6327140233338,12.6222636741466
Hos Lægerne                                                 ,General Practitoner,55.6643132785549,12.6258180290531
Lægerne ved Postparken                                      ,General Practitoner,55.6424102447286,12.6317383374759
Kastrup Lægeklinik                                          ,General Practitoner,55.6384017075633,12.6340943846147
Lægerne Skottegården 5                                      ,General Practitoner,55.6380413118847,12.6343458626061
Lægeklinikken Nordmarksvej                                  ,General Practitoner,55.6440471623299,12.6349046132808
Lægeklinikken Skottegården 3                                ,General Practitoner,55.6379051371301,12.634441038607
Kastrup Apotek                                              ,Pharmacy,55.6379803212486,12.6349136272911
Lægerne Rasmussen og Bodholdt                               ,General Practitoner,55.6345987032804,12.6366736738719
Copenhagen sundhedshus                                      ,General Practitoner,55.6360978341242,12.6426174690029
Alleens Lægeklinik                                          ,General Practitoner,55.6364499732837,12.6492933137847
Flyvemedicin-CPH                                            ,General Practitoner,55.6354653729214,12.651281415227
Lægeklinik Borgervænget 18 B                                ,General Practitoner,55.5870168857851,12.6491684068814
Dragør lægeklinik                                           ,General Practitoner,55.6014598971838,12.6596829966065
Læge Jens Bertelsen                                         ,General Practitoner,55.5953455635089,12.670098641432
